Company Name,Sector,Country,Region,Indicator,KPI,KPI Value,Unit,Year
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",9.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",556.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",176.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",60.8,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",39.2,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",79.3,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",52.2,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",40.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",84.9,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",50.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",16.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Employees Who they are • 35, they are • 35 451 employees (South Africa: 25 719; ARO:, 39.2% men • 79.3% AIC1 employees (South Africa) • 52.2% below, trade unions, covering 40.8% of employees.",40.8,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,71.89,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,69.7,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,69.65,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,68.15,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,74.04,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,71.01,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,71.82,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,67.15,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,72.95,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,71.18,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,69.17,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,67.97,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,69.39,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,70.5,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,70.71,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,67.41,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,788.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Stakeholder engagement,Stakeholder engagement,10.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Risk management,Risk management,3.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Leadership,I am confident in my leadership team’s ability to respond accordingly,2008.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,the top end of our Board target range of 11.0% to,11.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,the top end of our Board target range of 11.0% to,12.5,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,"17.0%, again, well above our Board target.",16.6,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,"17.0%, again, well above our Board target.",17.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,the top end of the Board target range of 11.0% to,11.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,the top end of the Board target range of 11.0% to,12.5,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",100.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Transformation,"2022 for Major Incident Global Transformation of the Year • Absa, leading the way in digital transformation and for excellence in enterprise",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Leadership,"with 13% invested towards management, leadership and change management skills.",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Leadership,"with 13% invested towards management, leadership and change management skills.",87.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Leadership,"with 13% invested towards management, leadership and change management skills.",13.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Although our Group Board black representation has decreased to,35.71,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Although our Group Board black representation has decreased to,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Although our Group Board black representation has decreased to,40.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Although our Group Board black representation has decreased to,46.1,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Although our Group Board black representation has decreased to,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Although our Group Board black representation has decreased to,44.44,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"we promoted 61% of black employees, of which 55% were female.",61.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"we promoted 61% of black employees, of which 55% were female.",55.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,"and progression over the years: Gender diversity and inclusion Our Women’s, yield positive results towards our gender diversity and inclusion agenda, with",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,"and progression over the years: Gender diversity and inclusion Our Women’s, yield positive results towards our gender diversity and inclusion agenda, with",400.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Representation,also progressed with increased female representation from 33.33% to 34.78% at,33.33,,2023
Absa_group,Unkown,Johannesburg,Africa,Representation,also progressed with increased female representation from 33.33% to 34.78% at,34.78,,2023
Absa_group,Unkown,Johannesburg,Africa,Representation,also progressed with increased female representation from 33.33% to 34.78% at,39.7,,2023
Absa_group,Unkown,Johannesburg,Africa,Representation,also progressed with increased female representation from 33.33% to 34.78% at,39.92,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,Gender representation (%) Male Female 0,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,Gender representation (%) Male Female 0,20.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,Gender representation (%) Male Female 0,40.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,Gender representation (%) Male Female 0,60.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,Gender representation (%) Male Female 0,80.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,Gender representation (%) Male Female 0,100.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,Our retention of high-performing employees across all grades decreased marginally,94.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,Our retention of high-performing employees across all grades decreased marginally,94.3,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,Our retention of high-performing employees across all grades decreased marginally,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",2020.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",50.7,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",52.6,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",56.4,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",65.2,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",67.6,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",70.1,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",82.2,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",84.3,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",86.2,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",21.7,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",35.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",36.3,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",38.2,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",59.3,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",60.1,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",62.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",22.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",24.5,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",22.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",18.3,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",47.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",45.1,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",31.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",36.6,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"Senior management Senior management Female Employees Middle management Female Employees Junior, Female Employees Middle management Female Employees Junior management Female Employees Middle, Female Employees Junior management Female Employees Middle management Junior management Our, sentiment: 22% (2021: 18.3%) of employees indicated they were delighted with",10.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",7.11,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",10.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",7.42,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",12.8,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",24.8,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",44.4,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",38.8,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",35.2,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",35.2,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",20.4,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"in 2021 to 7.42, indicating employees felt satisfied working at Absa, (refers to how likely our employees are to recommend Absa as",26.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",468.0,employees,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",769.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",339.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"SA, reported that 2 468 employees underwent personal health assessments (2021:",14.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"In addition, 83% of employees who completed Absa’s 2022 employee",83.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"In addition, 83% of employees who completed Absa’s 2022 employee",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,career growth of all our employees.,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"December 2022, over 24 300 employees had visited the career portal.",31.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"December 2022, over 24 300 employees had visited the career portal.",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"December 2022, over 24 300 employees had visited the career portal.",24.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"December 2022, over 24 300 employees had visited the career portal.",300.0,employees,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,Our ability to retain high-performing employees across all grades marginally decreased,94.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,Our ability to retain high-performing employees across all grades marginally decreased,94.3,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,Our ability to retain high-performing employees across all grades marginally decreased,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,Our ability to retain high-performing employees across all grades marginally decreased,93.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"remained stable at 35 451 employees (2021: 35 267), and voluntary",35.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"remained stable at 35 451 employees (2021: 35 267), and voluntary",451.0,employees,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"remained stable at 35 451 employees (2021: 35 267), and voluntary",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"remained stable at 35 451 employees (2021: 35 267), and voluntary",35.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"remained stable at 35 451 employees (2021: 35 267), and voluntary",267.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"remained stable at 35 451 employees (2021: 35 267), and voluntary",7.44,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"remained stable at 35 451 employees (2021: 35 267), and voluntary",2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,"remained stable at 35 451 employees (2021: 35 267), and voluntary",6.41,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,"to our considerations of employees’ gender, race and disabilities to ensure, 10) and promote fairness across gender (SDG 5).",10.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Gender,"to our considerations of employees’ gender, race and disabilities to ensure, 10) and promote fairness across gender (SDG 5).",5.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,benefits and incentives to our employees in 2022 (2021: R26.1 billion).,9.0,billion,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,benefits and incentives to our employees in 2022 (2021: R26.1 billion).,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,benefits and incentives to our employees in 2022 (2021: R26.1 billion).,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Employees,benefits and incentives to our employees in 2022 (2021: R26.1 billion).,1.0,billion,2023
Absa_group,Unkown,Johannesburg,Africa,Public policy,Public policy,16.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Compliance,We will continue actively Payments compliance Globally – The Society for,20022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,"management of cyber threats and regulations impacting copyright infringement, throughout 2023",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,"management of cyber threats and regulations impacting copyright infringement, throughout 2023",2023.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,"management of cyber threats and regulations impacting copyright infringement, throughout 2023",2024.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Those who govern us: • Board committee future focus areas 2023,2023.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Those who govern us: • Board committee future focus areas 2023,2023.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Those who govern us: • Board committee future focus areas 2023,2023.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Those who govern us: • Board committee future focus areas 2023,2023.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Those who govern us: • Board committee future focus areas 2023,2023.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Those who govern us: • Board committee future focus areas 2023,2023.0,,2023
